index,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-12-20 15:30:00-05:00,902.5238037109375,903.1599731445312,897.5,900.0999755859375,1425065,0,0
2021-12-21 09:30:00-05:00,914.25,923.77001953125,892.0599975585938,894.4000244140625,6306008,0,0
2021-12-21 10:30:00-05:00,894.260009765625,900.5999755859375,886.1199951171875,897.9801025390625,3556554,0,0
2021-12-21 11:30:00-05:00,898.150390625,912.4498901367188,897.530029296875,908.97998046875,2490582,0,0
2021-12-21 12:30:00-05:00,908.7100219726562,920.8800048828125,904.5300903320312,920.4400024414062,2541802,0,0
2021-12-21 13:30:00-05:00,920.5050048828125,936.5999755859375,920.5050048828125,930.66162109375,3776576,0,0
2021-12-21 14:30:00-05:00,930.72998046875,937.239990234375,928.2340087890625,929.6699829101562,2225495,0,0
2021-12-21 15:30:00-05:00,929.489990234375,939.5,929.25,938.4299926757812,1767460,0,0
2021-12-22 09:30:00-05:00,965.6599731445312,986.7999877929688,957.0499877929688,982.0198974609375,9547318,0,0
2021-12-22 10:30:00-05:00,982.0399780273438,1015.659912109375,982.010009765625,1010.8049926757812,7017414,0,0
2021-12-22 11:30:00-05:00,1010.9000244140625,1011.47998046875,1002.0,1004.4299926757812,2792762,0,0
2021-12-22 12:30:00-05:00,1004.27001953125,1006.3200073242188,993.510009765625,995.3400268554688,2756173,0,0
2021-12-22 13:30:00-05:00,995.489990234375,1002.3800048828125,988.9000854492188,994.760009765625,2873464,0,0
2021-12-22 14:30:00-05:00,995.093505859375,1006.8699951171875,995.0250244140625,1002.02001953125,2493390,0,0
2021-12-22 15:30:00-05:00,1002.0136108398438,1010.1400146484375,1001.52001953125,1008.6300048828125,2353117,0,0
2021-12-23 09:30:00-05:00,1006.7999877929688,1031.4798583984375,997.5599975585938,1031.14208984375,7861580,0,0
2021-12-23 10:30:00-05:00,1031.3900146484375,1047.7281494140625,1025.0,1046.6126708984375,5637566,0,0
2021-12-23 11:30:00-05:00,1046.76416015625,1069.0999755859375,1044.5,1058.5550537109375,5966091,0,0
2021-12-23 12:30:00-05:00,1058.599853515625,1068.77001953125,1056.0999755859375,1067.166748046875,3089398,0,0
2021-12-23 13:30:00-05:00,1066.550048828125,1072.9766845703125,1062.5,1067.739990234375,2511089,0,0
2021-12-23 14:30:00-05:00,1067.9356689453125,1069.0400390625,1058.5,1059.0999755859375,2361137,0,0
2021-12-23 15:30:00-05:00,1059.1300048828125,1069.3499755859375,1058.5,1067.4599609375,2534243,0,0
2021-12-27 09:30:00-05:00,1073.6700439453125,1110.0,1070.7152099609375,1108.8909912109375,8473761,0,0
2021-12-27 10:30:00-05:00,1109.0,1113.280029296875,1099.9200439453125,1106.2685546875,3511340,0,0
2021-12-27 11:30:00-05:00,1106.3399658203125,1117.0,1102.2464599609375,1113.2796630859375,2868605,0,0
2021-12-27 12:30:00-05:00,1113.0,1114.7698974609375,1106.5,1112.4200439453125,1726864,0,0
2021-12-27 13:30:00-05:00,1112.5,1112.969970703125,1105.5,1107.5225830078125,1685069,0,0
2021-12-27 14:30:00-05:00,1107.7598876953125,1110.0999755859375,1091.6099853515625,1094.6400146484375,2320040,0,0
2021-12-27 15:30:00-05:00,1094.52001953125,1096.800048828125,1087.5999755859375,1093.8199462890625,1933350,0,0
2021-12-28 09:30:00-05:00,1109.4849853515625,1118.9998779296875,1078.4200439453125,1089.594970703125,7602055,0,0
2021-12-28 10:30:00-05:00,1089.8699951171875,1094.5,1082.219970703125,1086.1739501953125,2401300,0,0
2021-12-28 11:30:00-05:00,1086.1900634765625,1102.0,1081.1099853515625,1096.5833740234375,2594130,0,0
2021-12-28 12:30:00-05:00,1096.7889404296875,1098.4000244140625,1088.010009765625,1091.675048828125,1833726,0,0
2021-12-28 13:30:00-05:00,1091.5704345703125,1092.1400146484375,1084.300048828125,1090.030029296875,1532129,0,0
2021-12-28 14:30:00-05:00,1090.06005859375,1098.7900390625,1086.52001953125,1095.0400390625,1884644,0,0
2021-12-28 15:30:00-05:00,1095.1800537109375,1097.0,1086.1600341796875,1088.8499755859375,1416260,0,0
2021-12-29 09:30:00-05:00,1098.6400146484375,1104.0,1064.1400146484375,1073.7850341796875,6098609,0,0
2021-12-29 10:30:00-05:00,1073.7880859375,1087.4449462890625,1070.6800537109375,1079.1400146484375,2804311,0,0
2021-12-29 11:30:00-05:00,1079.219970703125,1081.206298828125,1072.5001220703125,1075.6832275390625,1686565,0,0
2021-12-29 12:30:00-05:00,1075.9583740234375,1091.0,1074.52197265625,1085.0,2070394,0,0
2021-12-29 13:30:00-05:00,1085.344970703125,1093.699951171875,1082.6600341796875,1093.4019775390625,1618814,0,0
2021-12-29 14:30:00-05:00,1093.0001220703125,1097.114990234375,1084.300048828125,1085.530029296875,2228198,0,0
2021-12-29 15:30:00-05:00,1085.72998046875,1093.0,1085.3499755859375,1085.56005859375,1261432,0,0
2021-12-30 09:30:00-05:00,1061.3299560546875,1083.0699462890625,1053.1500244140625,1082.4200439453125,5696085,0,0
2021-12-30 10:30:00-05:00,1082.5098876953125,1083.9898681640625,1075.1800537109375,1081.58984375,1651939,0,0
2021-12-30 11:30:00-05:00,1081.010009765625,1095.550048828125,1080.4599609375,1092.679931640625,2338605,0,0
2021-12-30 12:30:00-05:00,1092.550048828125,1093.68994140625,1087.300048828125,1089.550048828125,1197196,0,0
2021-12-30 13:30:00-05:00,1089.6400146484375,1091.1800537109375,1080.4000244140625,1084.3575439453125,1169620,0,0
2021-12-30 14:30:00-05:00,1084.5400390625,1084.800048828125,1076.9200439453125,1078.52001953125,1256388,0,0
2021-12-30 15:30:00-05:00,1078.6400146484375,1080.0899658203125,1068.3299560546875,1070.3299560546875,1720338,0,0
2021-12-31 09:30:00-05:00,1073.4444580078125,1081.9998779296875,1065.35009765625,1069.0157470703125,3512409,0,0
2021-12-31 10:30:00-05:00,1069.002197265625,1076.3468017578125,1063.0001220703125,1075.2598876953125,2046953,0,0
2021-12-31 11:30:00-05:00,1074.9549560546875,1075.5,1067.3699951171875,1068.0799560546875,2017736,0,0
2021-12-31 12:30:00-05:00,1068.260009765625,1072.0,1066.3599853515625,1067.7900390625,926856,0,0
2021-12-31 13:30:00-05:00,1067.5,1069.280029296875,1059.5,1063.3800048828125,1376890,0,0
2021-12-31 14:30:00-05:00,1063.3199462890625,1066.1298828125,1060.358154296875,1063.5,1170636,0,0
2021-12-31 15:30:00-05:00,1063.31005859375,1063.6199951171875,1054.5899658203125,1057.239990234375,1782028,0,0
2022-01-03 09:30:00-05:00,1147.75,1170.0,1138.0,1152.0050048828125,12105910,0,0
2022-01-03 10:30:00-05:00,1152.050048828125,1174.0899658203125,1150.510009765625,1165.8359375,4620036,0,0
2022-01-03 11:30:00-05:00,1165.0,1171.3399658203125,1160.3399658203125,1167.0,2130668,0,0
2022-01-03 12:30:00-05:00,1167.114990234375,1178.5799560546875,1165.780029296875,1175.6600341796875,2673470,0,0
2022-01-03 13:30:00-05:00,1175.744140625,1187.72998046875,1174.27001953125,1185.696044921875,2775530,0,0
2022-01-03 14:30:00-05:00,1185.6600341796875,1200.0,1182.02001953125,1192.56005859375,4919909,0,0
2022-01-03 15:30:00-05:00,1192.5799560546875,1201.0699462890625,1187.400146484375,1199.6500244140625,3676611,0,0
2022-01-04 09:30:00-05:00,1187.346923828125,1208.0,1175.1199951171875,1187.0,9222598,0,0
2022-01-04 10:30:00-05:00,1186.0,1188.93994140625,1123.050048828125,1134.3253173828125,8373271,0,0
2022-01-04 11:30:00-05:00,1134.7099609375,1158.0,1132.780029296875,1156.18994140625,4032404,0,0
2022-01-04 12:30:00-05:00,1156.0,1165.8499755859375,1153.400146484375,1160.85986328125,3145638,0,0
2022-01-04 13:30:00-05:00,1160.8197021484375,1161.1500244140625,1135.3177490234375,1141.10400390625,3189635,0,0
2022-01-04 14:30:00-05:00,1141.0400390625,1153.77001953125,1140.5001220703125,1151.6099853515625,2850027,0,0
2022-01-04 15:30:00-05:00,1151.8299560546875,1155.0,1149.0389404296875,1149.6300048828125,1793799,0,0
2022-01-05 09:30:00-05:00,1144.0,1170.3399658203125,1129.0301513671875,1159.0400390625,6858162,0,0
2022-01-05 10:30:00-05:00,1158.9000244140625,1159.1400146484375,1142.1700439453125,1150.1400146484375,3283706,0,0
2022-01-05 11:30:00-05:00,1150.27001953125,1151.159912109375,1139.77001953125,1143.300048828125,1411952,0,0
2022-01-05 12:30:00-05:00,1143.050048828125,1143.31005859375,1132.0,1137.550048828125,1977456,0,0
2022-01-05 13:30:00-05:00,1137.510009765625,1145.969970703125,1117.0,1122.8626708984375,2870035,0,0
2022-01-05 14:30:00-05:00,1123.4432373046875,1126.489990234375,1081.0101318359375,1085.6800537109375,5755301,0,0
2022-01-05 15:30:00-05:00,1086.3482666015625,1099.1700439453125,1081.5,1087.6201171875,3169272,0,0
2022-01-06 09:30:00-05:00,1075.0,1088.0,1020.5,1041.8699951171875,11544059,0,0
2022-01-06 10:30:00-05:00,1041.8800048828125,1077.8077392578125,1041.050048828125,1061.14990234375,6019729,0,0
2022-01-06 11:30:00-05:00,1061.7398681640625,1069.02001953125,1049.1099853515625,1063.581787109375,2826485,0,0
2022-01-06 12:30:00-05:00,1063.5999755859375,1075.1400146484375,1060.1800537109375,1060.510009765625,2058467,0,0
2022-01-06 13:30:00-05:00,1060.8499755859375,1068.8199462890625,1059.2501220703125,1063.5999755859375,1552245,0,0
2022-01-06 14:30:00-05:00,1063.5050048828125,1084.56494140625,1063.0301513671875,1074.4300537109375,3176452,0,0
2022-01-06 15:30:00-05:00,1074.97998046875,1075.85986328125,1058.1300048828125,1064.699951171875,1831355,0,0
2022-01-07 09:30:00-05:00,1070.5,1080.699951171875,1045.0999755859375,1049.4500732421875,6716509,0,0
2022-01-07 10:30:00-05:00,1049.099853515625,1054.0,1023.3499755859375,1039.1064453125,5218228,0,0
2022-01-07 11:30:00-05:00,1039.0,1046.0,1030.06005859375,1034.4000244140625,2751121,0,0
2022-01-07 12:30:00-05:00,1034.1199951171875,1041.8699951171875,1027.010009765625,1027.97998046875,2262606,0,0
2022-01-07 13:30:00-05:00,1028.224365234375,1030.2498779296875,1010.0,1017.0,3542862,0,0
2022-01-07 14:30:00-05:00,1016.72998046875,1039.4998779296875,1015.5,1021.3800048828125,4499691,0,0
2022-01-07 15:30:00-05:00,1021.1199951171875,1030.9410400390625,1021.0200805664062,1026.9000244140625,2198205,0,0
2022-01-10 09:30:00-05:00,1004.0,1017.2642822265625,980.0,1013.7899780273438,10289396,0,0
2022-01-10 10:30:00-05:00,1013.7666015625,1027.349853515625,991.0,1027.3299560546875,4805557,0,0
2022-01-10 11:30:00-05:00,1027.3599853515625,1031.929931640625,1005.260009765625,1011.0,3372600,0,0
2022-01-10 12:30:00-05:00,1010.8900146484375,1026.530029296875,1007.0599975585938,1021.3900146484375,2098551,0,0
2022-01-10 13:30:00-05:00,1021.677001953125,1036.5,1014.3001098632812,1035.5,2672492,0,0
2022-01-10 14:30:00-05:00,1035.4990234375,1045.7698974609375,1032.8399658203125,1043.3636474609375,3388676,0,0
2022-01-10 15:30:00-05:00,1043.75,1059.0999755859375,1039.75,1058.27001953125,2703344,0,0
2022-01-11 09:30:00-05:00,1048.0,1075.0,1038.8199462890625,1063.7550048828125,7302568,0,0
2022-01-11 10:30:00-05:00,1063.489990234375,1071.0999755859375,1044.199951171875,1065.6300048828125,4284731,0,0
2022-01-11 11:30:00-05:00,1065.7900390625,1075.8499755859375,1053.300048828125,1054.8489990234375,2597344,0,0
2022-01-11 12:30:00-05:00,1055.0899658203125,1067.97998046875,1053.300048828125,1061.699951171875,1916822,0,0
2022-01-11 13:30:00-05:00,1061.3416748046875,1067.31005859375,1057.5,1057.6728515625,1429280,0,0
2022-01-11 14:30:00-05:00,1057.4300537109375,1064.6400146484375,1053.5001220703125,1058.219970703125,2013709,0,0
2022-01-11 15:30:00-05:00,1057.93994140625,1066.199951171875,1056.60009765625,1064.4000244140625,1407136,0,0
2022-01-12 09:30:00-05:00,1078.8499755859375,1102.96484375,1072.590087890625,1098.5550537109375,8468441,0,0
2022-01-12 10:30:00-05:00,1098.949951171875,1099.4000244140625,1083.530029296875,1090.52001953125,4672309,0,0
2022-01-12 11:30:00-05:00,1090.2850341796875,1096.75,1087.750244140625,1093.4000244140625,2002419,0,0
2022-01-12 12:30:00-05:00,1093.8299560546875,1103.4000244140625,1092.8299560546875,1098.52001953125,2887544,0,0
2022-01-12 13:30:00-05:00,1098.260009765625,1109.5,1093.3800048828125,1107.531005859375,3008645,0,0
2022-01-12 14:30:00-05:00,1107.5301513671875,1114.8399658203125,1105.125,1108.72998046875,3106673,0,0
2022-01-12 15:30:00-05:00,1108.300048828125,1112.1099853515625,1105.0,1106.8800048828125,2143207,0,0
2022-01-13 09:30:00-05:00,1109.06494140625,1115.5999755859375,1087.5301513671875,1098.41845703125,6775879,0,0
2022-01-13 10:30:00-05:00,1098.40576171875,1099.199951171875,1065.0,1081.183349609375,6585822,0,0
2022-01-13 11:30:00-05:00,1081.0101318359375,1084.0,1055.219970703125,1058.699951171875,3701209,0,0
2022-01-13 12:30:00-05:00,1058.1600341796875,1064.3599853515625,1051.300048828125,1061.5550537109375,3649981,0,0
2022-01-13 13:30:00-05:00,1061.3399658203125,1072.0400390625,1056.5799560546875,1059.0556640625,2637544,0,0
2022-01-13 14:30:00-05:00,1058.9949951171875,1060.83984375,1041.0,1045.719970703125,3607981,0,0
2022-01-13 15:30:00-05:00,1045.6500244140625,1047.0,1026.5390625,1031.6121826171875,3630566,0,0
2022-01-14 09:30:00-05:00,1019.219970703125,1048.64990234375,1013.3787841796875,1042.31005859375,8788058,0,0
2022-01-14 10:30:00-05:00,1042.5,1042.7899169921875,1026.3699951171875,1037.6258544921875,3509754,0,0
2022-01-14 11:30:00-05:00,1037.5072021484375,1045.5,1034.4654541015625,1038.0,2067355,0,0
2022-01-14 12:30:00-05:00,1037.271484375,1040.7198486328125,1020.0,1024.489990234375,2019225,0,0
2022-01-14 13:30:00-05:00,1024.199951171875,1041.280029296875,1020.340087890625,1028.9000244140625,2488368,0,0
2022-01-14 14:30:00-05:00,1029.2750244140625,1051.349853515625,1028.8599853515625,1045.719970703125,2821418,0,0
2022-01-14 15:30:00-05:00,1046.3299560546875,1052.0,1043.8599853515625,1049.8900146484375,1932338,0,0
2022-01-18 09:30:00-05:00,1028.0,1070.7899169921875,1016.0599975585938,1064.75,6848855,0,0
2022-01-18 10:30:00-05:00,1064.7550048828125,1064.8299560546875,1041.7099609375,1042.680419921875,3026677,0,0
2022-01-18 11:30:00-05:00,1042.9505615234375,1055.7999267578125,1038.8499755859375,1044.5423583984375,2441085,0,0
2022-01-18 12:30:00-05:00,1044.5,1044.5,1032.010009765625,1034.5999755859375,1841301,0,0
2022-01-18 13:30:00-05:00,1034.0,1047.66650390625,1033.5400390625,1041.6800537109375,1967870,0,0
2022-01-18 14:30:00-05:00,1041.2149658203125,1053.760009765625,1040.1099853515625,1041.1700439453125,2322358,0,0
2022-01-18 15:30:00-05:00,1040.5899658203125,1040.6650390625,1026.68994140625,1030.52001953125,1981571,0,0
2022-01-19 09:30:00-05:00,1041.7049560546875,1054.669921875,1021.9088134765625,1023.9998779296875,5566280,0,0
2022-01-19 10:30:00-05:00,1023.6707763671875,1024.89990234375,995.5,1004.3599853515625,5278521,0,0
2022-01-19 11:30:00-05:00,1004.5999755859375,1027.8399658203125,998.0,1025.0556640625,3789574,0,0
2022-01-19 12:30:00-05:00,1024.800048828125,1026.2999267578125,1010.1400756835938,1010.9191284179688,2224378,0,0
2022-01-19 13:30:00-05:00,1011.0900268554688,1017.3300170898438,1002.219970703125,1002.3300170898438,2004646,0,0
2022-01-19 14:30:00-05:00,1002.1799926757812,1014.905029296875,1000.0,1001.6599731445312,2572398,0,0
2022-01-19 15:30:00-05:00,1001.3699951171875,1005.5,995.0,995.530029296875,2798722,0,0
2022-01-20 09:30:00-05:00,1006.75,1029.93994140625,1002.6500244140625,1026.3900146484375,6471617,0,0
2022-01-20 10:30:00-05:00,1026.8800048828125,1041.6600341796875,1026.8800048828125,1034.0799560546875,3699519,0,0
2022-01-20 11:30:00-05:00,1034.2750244140625,1038.1024169921875,1028.219970703125,1036.469970703125,1899438,0,0
2022-01-20 12:30:00-05:00,1036.550048828125,1038.0,1025.5,1030.4000244140625,1755086,0,0
2022-01-20 13:30:00-05:00,1030.37255859375,1034.4000244140625,1019.5001220703125,1020.1218872070312,2140896,0,0
2022-01-20 14:30:00-05:00,1020.0399780273438,1021.2299194335938,997.0,1003.9099731445312,3701542,0,0
2022-01-20 15:30:00-05:00,1003.3599853515625,1005.7999877929688,994.0,996.1901245117188,2633613,0,0
2022-01-21 09:30:00-05:00,1000.0,1004.5499877929688,951.3300170898438,962.8433227539062,10324906,0,0
2022-01-21 10:30:00-05:00,963.5,984.0399780273438,961.1900024414062,982.5,5471150,0,0
2022-01-21 11:30:00-05:00,982.0,982.3099975585938,957.8900146484375,959.5399780273438,4168742,0,0
2022-01-21 12:30:00-05:00,959.8099975585938,965.5999755859375,954.114990234375,956.5524291992188,2587709,0,0
2022-01-21 13:30:00-05:00,956.3800048828125,965.0,952.0499877929688,953.5599975585938,2369268,0,0
2022-01-21 14:30:00-05:00,953.5900268554688,961.0,940.5,945.739990234375,5019893,0,0
2022-01-21 15:30:00-05:00,945.5598754882812,962.3400268554688,942.7999877929688,942.969970703125,3227672,0,0
2022-01-24 09:30:00-05:00,904.760009765625,915.9099731445312,852.3099975585938,875.4100952148438,16208506,0,0
2022-01-24 10:30:00-05:00,875.0,902.4298706054688,874.0,880.7689819335938,6106268,0,0
2022-01-24 11:30:00-05:00,880.5601196289062,883.0,851.469970703125,861.3599853515625,5443839,0,0
2022-01-24 12:30:00-05:00,861.3599853515625,904.0,854.5,884.3569946289062,6435150,0,0
2022-01-24 13:30:00-05:00,884.3499755859375,907.3599853515625,880.02001953125,883.5449829101562,6833298,0,0
2022-01-24 14:30:00-05:00,882.9000244140625,903.0,873.5999755859375,898.6400146484375,3966341,0,0
2022-01-24 15:30:00-05:00,898.0499877929688,933.5131225585938,894.3200073242188,930.1300048828125,3843801,0,0
2022-01-25 09:30:00-05:00,916.4172973632812,929.0,904.7100219726562,925.8099975585938,7320952,0,0
2022-01-25 10:30:00-05:00,925.760009765625,932.2999877929688,912.7000122070312,915.0,3962272,0,0
2022-01-25 11:30:00-05:00,915.2899780273438,916.280029296875,905.360107421875,909.9400024414062,2868179,0,0
2022-01-25 12:30:00-05:00,910.1099243164062,921.6500244140625,903.2100219726562,920.4400024414062,2755737,0,0
2022-01-25 13:30:00-05:00,920.8045043945312,946.37841796875,919.2000122070312,944.77001953125,3605849,0,0
2022-01-25 14:30:00-05:00,944.3400268554688,951.260009765625,925.0,927.6199951171875,4181775,0,0
2022-01-25 15:30:00-05:00,927.7050170898438,935.0,915.0,918.4000244140625,2567336,0,0
2022-01-26 09:30:00-05:00,952.4299926757812,963.2999877929688,939.0,948.405029296875,7159255,0,0
2022-01-26 10:30:00-05:00,948.0449829101562,952.4500122070312,938.5499877929688,949.4099731445312,2657555,0,0
2022-01-26 11:30:00-05:00,949.4199829101562,957.9199829101562,945.5700073242188,955.5,1946824,0,0
2022-01-26 12:30:00-05:00,955.6500244140625,964.2899169921875,952.3300170898438,958.8200073242188,2423272,0,0
2022-01-26 13:30:00-05:00,958.5800170898438,987.6900024414062,953.7301025390625,970.0900268554688,5142317,0,0
2022-01-26 14:30:00-05:00,970.0529174804688,980.7698974609375,906.0,938.9296264648438,7893381,0,0
2022-01-26 15:30:00-05:00,938.9398803710938,942.8399047851562,925.0,938.3699951171875,3313176,0,0
2022-01-27 09:30:00-05:00,922.75,925.510009765625,870.8848876953125,871.3099975585938,13653478,0,0
2022-01-27 10:30:00-05:00,871.3599853515625,876.97998046875,857.9010009765625,865.5599975585938,7876071,0,0
2022-01-27 11:30:00-05:00,865.5499877929688,878.4998779296875,858.1513061523438,860.72998046875,4647070,0,0
2022-01-27 12:30:00-05:00,860.4000244140625,866.8699951171875,853.2000122070312,854.8099975585938,4622185,0,0
2022-01-27 13:30:00-05:00,854.8900146484375,867.8900146484375,850.0,851.97998046875,4812696,0,0
2022-01-27 14:30:00-05:00,851.5,852.5,831.3099975585938,836.7999877929688,6623316,0,0
2022-01-27 15:30:00-05:00,836.5800170898438,843.989990234375,829.0,829.3300170898438,4454234,0,0
2022-01-28 09:30:00-05:00,831.5599975585938,842.9000244140625,792.010009765625,824.1799926757812,16685908,0,0
2022-01-28 10:30:00-05:00,824.0401000976562,857.5,820.6799926757812,849.2100219726562,8172463,0,0
2022-01-28 11:30:00-05:00,849.4392700195312,857.0,838.0,841.0,4232787,0,0
2022-01-28 12:30:00-05:00,840.9199829101562,848.5899047851562,830.489990234375,834.3699951171875,3156188,0,0
2022-01-28 13:30:00-05:00,834.5,838.0,813.2000732421875,818.27001953125,4084624,0,0
